1,29,11827
12,9,14731
1,30,18467
13,10,53297
13,11,206004
13,12,5363
13,1,31217
13,14,2481732
13,15,975937
1,3,1619871
13,16,48032
13,17,5051
13,18,125
1,31,833297
13,19,575
13,20,360
13,21,715
13,22,161
13,2,273
13,23,2338
13,24,212
13,25,586
13,26,332
13,27,1865
13,28,146
13,29,1156
1,32,986
13,30,865
13,3,1312
13,31,4120
1,33,252726
13,32,92
13,33,964
13,34,25
13,35,159
13,36,78
13,37,680
13,38,38
13,39,657
13,40,32
13,41,111
13,4,1420
1,34,224
13,42,65
13,43,359
13,44,34
13,45,569
13,46,53
13,47,990
13,48,19
13,49,1991
13,50,21
13,51,104
13,52,87
1,35,3179
13,53,180
13,5,3391
13,54,97
13,55,226
13,56,42
13,57,229
13,58,72
13,59,1149
13,60,27
13,6,1224
13,61,74
13,62,117
1,36,2284
13,63,1200
13,64,29
1,37,10255
13,7,6281
13,8,1065
1,38,260
13,9,65749
1,39,72386
1,40,186
14,10,14858
14,11,23949
1,41,1920
14,12,3945
14,13,1059964
14,15,171490
14,1,5760
14,16,30424
14,17,1614
1,4,1809832
14,18,85
14,19,242
14,20,235
14,21,218
14,22,101
14,2,232
14,23,683
14,24,214
1,42,462
14,25,219
14,26,198
14,27,328
14,28,122
14,29,186
14,30,638
14,31,873
1,43,28167
14,32,96
14,33,258
14,34,25
14,35,42
14,36,100
14,3,649
14,37,79
14,38,33
14,39,287
14,40,26
14,41,35
14,4,1648
14,42,29
1,44,231
14,43,105
14,44,28
14,45,379
14,46,73
14,47,333
14,48,24
14,49,854
14,50,17
14,5,1067
14,51,27
14,52,84
14,53,48
1,45,41758
14,54,42
14,55,98
14,56,41
14,57,52
14,58,121
14,59,264
14,60,17
14,61,65
14,62,63
14,63,295
14,64,25
14,6,817
1,46,912
14,7,1845
1,47,275908
1,48,163
14,8,719
14,9,13093
1,49,632774
1,50,153
15,10,123473
1,51,1032
15,1,126551
15,11,671502
15,12,9585
15,13,1444602
15,14,830189
15,16,3422218
15,17,29319
15,18,130
15,19,1431
15,20,679
15,21,2505
15,22,161
15,23,14190
15,2,385
15,24,293
15,25,1870
15,26,482
15,27,11783
1,52,760
15,28,175
15,29,1367
15,30,2015
15,31,24954
15,32,121
15,3,2914
15,33,7042
15,34,35
15,35,213
1,53,5874
15,36,199
15,37,621
15,38,48
15,39,4700
15,40,37
15,41,214
15,42,50
15,4,2883
15,43,2518
15,44,49
15,45,1843
1,54,581
15,46,115
15,47,6737
15,48,27
15,49,15974
15,50,25
1,55,10583
15,51,126
15,5,13343
15,52,109
15,53,485
15,54,76
15,55,1285
15,56,42
15,57,452
15,58,245
15,59,6035
15,60,39
15,61,209
15,6,1488
15,62,101
1,56,260
15,63,6575
15,64,30
15,7,26030
1,57,5471
15,8,1195
1,58,1455
1,5,849111
1,59,136843
15,9,195744
1,60,142
16,10,2289
16,11,2467
1,61,1336
16,12,15919
16,13,13161
16,14,27861
16,15,119478
16,1,615
16,17,93
16,18,159
16,19,44
16,20,55
1,6,211351
16,21,60
16,22,53
16,23,74
16,24,92
16,25,37
16,26,60
16,2,673
16,27,58
1,62,831
16,28,83
16,29,50
16,30,65
16,31,127
1,63,218659
16,32,262
16,3,231
16,33,32
16,34,44
16,35,6
16,36,10
16,37,15
16,38,10
16,39,13
16,40,10
16,41,10
16,42,10
16,4,276
16,43,5
16,44,28
1,64,514
16,45,16
16,46,8
16,47,15
16,48,48
16,49,62
16,50,25
16,51,13
16,52,10
16,5,288
16,53,10
16,54,19
16,55,12
16,56,20
16,57,15
16,58,16
16,59,6
16,60,24
16,61,11
16,62,7
16,6,329
16,63,32
16,64,47
16,7,311
16,8,1697
16,9,2377
17,10,3247
17,11,87689
17,12,187
17,13,10505
17,1,331812
17,14,1924
17,15,35943
17,16,188
17,18,3480208
17,19,2010525
17,20,1271894
1,7,2040006
17,2,147
17,21,626534
17,22,61670
17,23,1770593
17,24,89285
17,25,54634
17,26,12942
17,27,287289
17,28,3854
17,29,44982
17,30,67656
17,31,1010477
17,32,1514
17,33,43632
17,34,58
17,35,888
17,36,474
17,37,4249
17,3,763
17,38,99
17,39,15417
17,40,68
17,4,1071
17,41,581
17,42,138
17,43,7964
17,44,78
17,45,13289
17,46,209
17,47,63663
17,48,53
17,49,102914
17,50,36
17,51,293
17,52,235
17,53,1875
17,5,4140
17,54,209
17,55,3185
17,56,81
17,57,1625
17,58,359
17,59,43292
17,60,34
17,61,633
17,62,264
17,63,52819
17,64,77
17,6,480
17,7,19063
17,8,327
17,9,3577
18,10,89
18,11,105
18,12,131
18,13,108
18,1,361
1,8,142371
18,14,69
18,15,85
18,16,568
18,17,61488
18,19,8842
18,20,22086
18,21,1566
18,22,2058
18,23,1892
18,24,13980
18,25,349
18,2,6071
18,26,403
18,27,338
18,28,788
18,29,315
18,30,445
18,31,609
18,32,12117
18,33,61
18,34,3213
18,3,44
18,35,24
18,36,20
18,37,25
18,38,17
18,39,26
18,40,45
18,41,13
18,42,28
18,43,19
18,44,56
18,45,23
18,46,17
18,47,39
18,4,76
18,48,75
18,49,126
18,50,862
18,51,14
18,52,16
18,53,9
18,5,43
18,54,39
18,55,16
18,56,31
18,57,20
18,58,25
18,59,39
18,60,55
18,6,101
18,61,12
18,62,30
18,63,35
18,64,93
18,7,88
18,8,155
18,9,40
19,10,437
1,9,107972
19,11,1140
19,12,111
19,1,2588
19,13,441
19,14,256
19,15,808
19,16,145
19,17,132605
19,18,15479
19,20,2167451
19,21,19726
19,22,5666
19,23,26540
19,24,9352
19,25,2275
19,26,1563
19,2,72
19,27,4878
19,28,785
19,29,1890
19,30,3360
19,31,7646
19,3,222
19,32,510
19,33,342
19,34,32
19,35,76
19,36,121
19,37,90
19,38,32
19,39,304
19,40,38
19,41,49
19,4,216
19,42,43
19,43,193
19,44,43
19,45,257
19,46,72
19,47,326
19,48,18
19,49,888
19,50,21
19,51,77
19,52,57
19,5,303
19,53,132
19,54,26
19,55,118
19,56,45
19,57,67
19,58,147
19,59,229
19,60,21
19,6,151
19,61,53
19,62,64
19,63,493
19,64,36
19,7,496
19,8,103
19,9,309
20,10,252
20,11,229
20,12,48
20,13,160
20,14,191
20,15,306
20,16,101
20,1,693
20,17,65184
20,18,15081
20,19,1374245
20,21,9112
20,22,4375
20,23,9900
20,24,5963
20,2,47
20,25,1011
20,26,867
20,27,1936
20,28,636
20,29,885
20,30,1859
20,3,109
20,31,2092
20,32,451
20,33,62
20,34,8
20,35,23
20,36,90
20,37,24
20,38,27
20,39,70
20,40,18
20,41,22
20,42,24
20,4,263
20,43,165
20,44,17
20,45,45
20,46,40
20,47,50
20,48,13
20,49,173
20,50,10
20,51,21
20,5,163
20,52,53
20,53,28
20,54,21
20,55,35
20,56,11
20,57,32
20,58,41
20,59,115
20,60,17
20,6,101
20,61,16
20,62,21
20,63,84
20,64,18
20,7,142
20,8,100
20,9,102
2,10,377
21,10,342
21,11,1325
21,12,112
21,13,561
2,11,372
21,14,209
21,1,5090
21,15,1056
21,16,74
21,17,92513
21,18,2402
21,19,19507
21,20,12457
21,22,2894678
21,23,616704
21,24,167113
21,25,4196
21,26,2391
21,2,63
21,27,9870
2,12,851
21,28,816
21,29,3556
21,30,4220
21,31,17899
21,3,164
2,13,238
21,32,436
21,33,585
21,34,19
21,35,65
21,36,148
21,37,116
21,38,35
21,39,353
21,40,29
21,4,152
21,41,58
2,14,220
21,42,25
21,43,255
2,1,43925
21,44,53
21,45,246
21,46,58
21,47,627
21,48,13
21,49,1601
21,50,17
21,51,26
21,52,34
21,53,112
2,15,341
21,5,430
21,54,34
21,55,142
21,56,27
21,57,109
21,58,41
21,59,530
21,60,16
2,16,11654
21,61,48
21,6,150
21,62,35
21,63,677
21,64,17
2,17,175
21,7,620
2,18,5075
21,8,77
21,9,336
2,19,46
2,20,49
22,10,79
22,11,213
22,12,81
22,1,290
2,21,35
22,13,82
22,14,64
22,15,105
22,16,64
22,17,4898
22,18,1785
22,19,2669
22,20,2650
22,21,647018
22,23,47917
22,24,37854
22,25,456
22,26,506
2,22,66
22,2,75
22,27,729
22,28,391
22,29,472
22,30,635
22,31,873
22,32,399
22,33,47
22,34,21
22,35,20
22,3,60
22,36,12
2,23,66
22,37,15
22,38,17
22,39,28
22,40,25
22,41,20
2,24,148
22,42,21
22,43,31
22,44,30
22,4,52
22,45,30
22,46,19
22,47,32
22,48,20
22,49,84
22,50,23
22,51,8
22,52,19
22,53,19
22,54,63
2,25,51
22,55,16
22,5,54
22,56,17
22,57,14
22,58,12
22,59,33
22,60,15
22,61,14
22,6,143
22,62,32
22,63,55
22,64,28
2,26,72
2,27,62
22,7,80
22,8,100
2,28,95
2,29,54
22,9,98
2,30,68
23,10,1640
23,11,19465
2,31,125
23,12,126
23,13,3397
23,14,821
23,1,49770
23,15,9704
23,16,146
23,17,628704
23,18,3970
23,19,60443
23,20,30001
23,2,101
23,21,2043131
23,22,488912
2,32,367
23,24,3196664
23,25,20994
23,26,6091
23,27,78489
23,28,2105
23,29,19182
23,30,28558
23,31,185735
23,32,751
23,33,5807
23,3,409
2,33,43
23,34,38
23,35,584
23,36,268
23,37,824
23,38,49
23,39,3891
23,40,40
23,41,234
2,34,1351
23,42,80
23,43,1612
23,4,414
23,44,48
23,45,2918
23,46,136
23,47,7749
23,48,28
23,49,18894
23,50,25
23,51,142
23,5,1838
23,52,131
23,53,498
23,54,92
23,55,1133
23,56,51
2,35,7
23,57,547
23,58,285
2,3,5887
23,59,5658
23,60,34
23,61,173
2,36,14
23,62,210
23,6,274
23,63,6510
23,64,35
2,37,18
23,7,4975
2,38,13
23,8,177
23,9,1602
2,39,22
2,40,26
24,10,234
24,11,332
24,12,256
24,13,182
24,14,204
24,15,183
24,16,252
24,1,711
2,4,17504
24,17,8222
24,18,3275
2,41,9
24,19,4181
24,20,5807
24,21,67730
2,42,26
24,22,72335
24,23,345032
24,2,347
24,25,879
24,26,814
24,27,995
24,28,1057
24,29,721
24,30,1344
24,31,1644
24,32,1130
24,33,92
24,34,136
24,35,42
2,43,6
24,36,42
24,3,71
24,37,39
24,38,37
24,39,59
24,40,74
24,41,40
24,4,157
24,42,37
2,44,27
24,43,43
24,44,79
24,45,72
24,46,41
24,47,94
24,48,71
24,49,312
24,50,72
24,5,112
24,51,20
2,45,18
24,52,67
24,53,33
24,54,79
24,55,75
24,56,68
24,57,29
24,58,99
24,59,67
24,60,43
24,61,29
2,46,13
24,6,208
24,62,93
24,63,92
24,64,93
24,7,172
2,47,32
24,8,307
2,48,58
2,49,114
24,9,118
2,50,2108
25,10,178
25,11,606
25,1,1655
25,12,88
25,13,366
25,14,169
25,15,518
25,16,51
2,51,7
25,17,11205
25,18,342
25,19,1994
25,20,1345
25,21,3082
2,52,19
25,22,748
25,23,6596
25,2,49
25,24,992
25,26,2237046
25,27,539282
25,28,106891
25,29,22158
25,30,24249
2,53,12
25,31,62076
25,3,177
25,32,2615
25,33,222
25,34,10
25,35,31
25,36,36
25,37,49
25,38,100
25,39,110
25,40,21
25,4,160
25,41,80
25,42,36
2,54,27
25,43,65
25,44,22
25,45,84
25,46,32
25,47,137
25,48,13
25,49,306
25,50,14
2,55,12
25,51,24
25,52,32
25,5,289
25,53,54
25,54,21
25,55,97
25,56,13
25,57,54
25,58,35
25,59,106
25,60,20
25,61,33
2,56,19
25,62,28
25,63,208
25,64,14
25,6,88
2,57,10
25,7,346
25,8,104
2,58,24
2,59,26
25,9,434
2,5,972
2,60,24
26,10,245
26,1,1257
26,11,350
26,12,70
2,61,3
26,13,168
26,14,169
26,15,234
26,16,81
2,6,1718
26,17,3371
26,18,382
26,19,945
26,20,882
26,2,106
26,21,1273
2,62,23
26,22,672
26,23,1978
26,24,874
26,25,1304650
26,27,248419
26,28,71226
26,29,6199
26,30,9623
26,31,17855
26,32,2277
26,33,121
2,63,32
26,34,34
26,35,23
26,36,71
26,37,41
26,3,80
26,38,30
26,39,82
26,40,23
26,4,111
26,41,24
26,42,57
26,43,61
26,44,24
2,64,54
26,45,66
26,46,36
26,47,149
26,48,11
26,49,358
26,50,16
26,51,20
26,5,122
26,52,29
26,53,109
26,54,27
26,55,43
26,56,30
26,57,38
26,58,63
26,59,99
26,60,10
26,6,108
26,61,14
26,62,30
26,63,188
26,64,16
26,7,164
26,8,100
26,9,117
27,10,948
27,1,14741
27,11,4902
2,7,1204
27,12,81
27,13,1495
27,14,367
27,15,4333
27,16,98
27,17,91926
27,18,437
27,19,7685
27,20,4905
27,21,16511
27,22,1081
27,23,42645
27,24,1687
27,25,1540961
27,2,64
27,26,923906
27,28,3252568
27,29,64220
27,30,86019
27,31,397307
27,32,3855
27,3,268
27,33,1560
27,34,12
27,35,132
27,36,118
27,37,306
27,38,34
27,39,1047
27,40,14
27,41,126
27,42,27
27,4,278
27,43,865
27,44,24
27,45,657
27,46,53
27,47,1500
27,48,22
27,49,3009
27,50,14
27,5,1319
27,51,78
27,52,66
27,53,240
27,54,60
27,55,437
27,56,11
27,57,288
27,58,92
27,59,1439
27,60,20
27,61,77
27,6,189
27,62,60
27,63,1518
27,64,24
27,7,2078
27,8,190
27,9,1142
28,10,119
28,11,181
28,12,122
2,8,13359
28,13,85
28,1,420
28,14,93
28,15,87
28,16,114
28,17,1184
28,18,506
28,19,406
28,20,474
28,2,135
28,21,520
28,22,407
28,23,804
28,24,807
28,25,49912
28,26,61099
28,27,289128
28,29,2945
28,30,4078
28,31,5293
28,32,3224
28,33,34
28,34,35
28,35,14
28,3,53
28,36,16
28,37,25
28,38,27
28,39,59
28,40,30
28,41,17
28,42,14
28,43,16
28,44,31
28,45,35
28,46,71
28,4,69
28,47,44
28,48,27
28,49,84
28,50,20
28,51,14
28,52,22
28,53,11
28,54,29
28,55,19
28,5,62
28,56,32
28,57,20
28,58,21
28,59,37
28,60,27
28,61,10
28,6,113
28,62,35
28,63,39
28,64,30
28,7,72
28,8,127
28,9,62
29,10,187
29,11,791
29,1,2143
29,12,49
29,13,522
29,14,191
29,15,533
29,16,62
29,17,10890
29,18,329
29,19,1931
29,20,1373
29,21,2603
29,22,716
29,23,6352
29,24,1036
2,9,250
29,25,28374
29,2,55
29,26,15273
29,27,46242
29,28,7344
29,30,1489101
29,31,175494
29,3,121
29,32,17261
29,33,251
29,34,1
29,35,69
29,36,49
29,37,95
29,38,22
29,39,148
29,40,27
29,4,120
29,41,44
29,42,30
29,43,73
29,44,16
29,45,129
29,46,30
29,47,490
29,48,13
29,49,425
29,50,8
29,51,124
29,52,29
29,5,245
29,53,42
29,54,28
29,55,98
29,56,17
29,57,68
29,58,32
29,59,184
29,60,16
29,6,109
29,61,28
29,62,57
29,63,209
29,64,21
29,7,402
29,8,101
29,9,326
30,10,843
30,11,2371
30,12,157
30,13,706
30,14,813
30,15,1398
30,16,126
30,1,6152
30,17,20184
30,18,556
30,19,3480
30,20,2926
30,2,133
30,21,3645
30,22,982
30,23,11034
30,24,2142
30,25,38725
30,26,27452
30,27,75077
30,28,11772
30,29,2052595
30,31,252238
30,32,24757
30,3,353
30,33,823
30,34,54
30,35,135
30,36,296
30,37,198
30,38,38
30,39,722
30,40,43
30,41,77
30,42,184
30,43,290
30,44,48
30,4,458
30,45,1175
30,46,159
30,47,929
30,48,31
30,49,2536
30,50,39
30,51,54
30,52,133
30,53,130
30,54,106
30,5,460
30,55,201
30,56,41
30,57,121
30,58,264
30,59,686
30,60,22
30,61,97
30,62,153
30,6,236
30,63,878
30,64,62
30,7,1043
30,8,200
30,9,390
3,10,752
31,10,3351
3,11,1390
31,11,64137
31,12,147
31,1,275529
31,13,8650
31,14,1102
31,15,27959
31,16,201
31,17,925112
31,18,856
31,19,21679
31,20,7338
31,21,55546
31,22,2626
31,23,311425
3,12,355
31,24,3786
31,25,465734
31,26,239073
31,27,1790285
31,28,60251
31,29,1286181
31,2,96
31,30,1751693
3,1,30790
31,32,3465606
31,33,40654
31,34,43
31,35,664
31,3,583
31,36,396
31,37,2608
3,13,869
31,38,72
31,39,11396
31,40,62
31,41,449
31,42,151
31,43,5834
31,44,104
31,4,525
31,45,8420
31,46,140
3,14,732
31,47,43733
31,48,34
31,49,77464
31,50,23
31,51,344
3,15,1346
31,52,175
31,5,3189
31,53,1941
31,54,145
31,55,2075
31,56,80
31,57,1102
31,58,354
31,59,27554
31,60,31
31,61,292
31,62,196
3,16,311
31,63,42308
31,64,48
31,6,668
31,7,12242
3,17,545
31,8,298
3,18,58
3,19,194
31,9,2580
3,20,124
32,10,98
3,21,152
32,1,153
32,11,63
32,12,106
32,13,56
32,14,43
32,15,62
32,16,777
32,17,862
32,18,724
32,19,257
32,20,370
32,21,315
32,2,188
32,22,309
32,23,379
32,24,1577
32,25,2242
32,26,1893
3,22,67
32,27,1862
32,28,16104
32,29,10165
32,30,23907
32,31,76090
3,23,270
32,33,14
32,34,50
32,3,46
32,35,8
32,36,11
32,37,8
32,38,15
32,39,13
32,40,10
3,24,101
32,41,9
32,42,11
32,43,9
32,4,42
32,44,21
32,45,9
32,46,5
32,47,8
32,48,50
32,49,38
32,50,32
32,51,9
3,25,204
32,52,7
32,5,37
32,53,7
32,54,26
32,55,10
32,56,18
32,57,5
32,58,10
32,59,11
32,60,9
3,26,114
32,61,7
32,62,12
32,63,16
32,64,114
32,6,54
3,27,206
32,7,39
3,28,74
32,8,83
3,2,8867
3,29,135
32,9,40
3,30,226
33,10,192
33,11,9497
33,12,29
33,13,826
33,14,134
3,31,472
33,1,51466
33,15,5134
33,16,33
33,17,18644
33,18,23
33,19,275
33,20,98
33,21,482
33,22,43
33,2,27
33,23,4193
33,24,70
33,25,464
3,32,61
33,26,75
33,27,2616
33,28,40
33,29,286
33,30,376
33,3,103
33,31,21047
3,33,149
33,32,25
33,34,3469804
33,35,1725916
33,36,1231096
33,37,717159
33,38,75647
33,39,1147260
33,40,31558
33,4,111
33,41,45005
3,34,16
33,42,8456
33,43,246370
33,44,3832
33,45,201404
33,46,9930
33,47,537138
33,48,4054
33,49,219908
33,50,170
33,51,1584
33,52,1413
33,53,10076
33,5,405
33,54,1097
33,55,15048
3,35,54
33,56,455
33,57,8525
33,58,1653
33,59,97093
33,60,225
33,61,2009
33,62,1978
33,63,129618
3,36,37
33,64,306
33,6,48
33,7,1659
3,37,37
3,38,18
33,8,51
3,39,132
33,9,499
3,40,18
34,10,9
34,11,18
3,41,21
34,12,18
34,13,9
34,14,15
34,15,14
34,16,45
3,4,1665415
34,17,34
34,18,1540
34,19,17
34,1,98
34,20,6
34,21,7
34,22,16
34,23,13
34,24,27
3,42,43
34,25,16
34,26,15
34,27,13
34,2,771
34,28,15
34,29,7
34,30,13
34,31,23
34,3,14
34,32,51
34,33,71892
3,43,54
34,35,8276
34,36,22463
34,37,1454
34,38,1973
34,39,2235
34,40,14382
34,41,328
3,44,14
34,4,18
34,42,351
34,43,362
34,44,775
34,45,391
34,46,356
34,47,413
34,48,12253
34,49,196
34,50,7006
34,51,45
34,52,69
34,53,57
34,5,4
34,54,75
34,55,54
34,56,91
34,57,44
3,45,82
34,58,75
34,59,66
34,60,114
34,61,56
3,46,22
34,62,63
34,63,99
34,64,514
34,6,9
3,47,129
34,7,14
3,48,15
34,8,15
3,49,273
34,9,6
3,50,15
35,10,68
35,11,550
35,1,1786
35,12,17
3,51,29
35,13,134
35,14,41
35,15,177
35,16,19
35,17,652
35,18,26
35,19,77
35,20,33
35,2,11
35,21,48
35,22,22
3,52,32
35,23,435
35,24,26
35,25,48
35,26,26
35,27,152
35,28,21
35,29,60
35,30,71
35,31,618
35,32,17
3,53,28
35,3,31
35,33,328536
35,34,18871
35,36,2081599
35,37,48942
35,38,14662
35,39,66847
35,40,6372
35,41,2657
35,42,1365
3,54,24
35,4,27
35,43,7510
35,44,747
35,45,8268
35,46,1999
35,47,14966
35,48,654
35,49,4977
3,5,4992
35,50,76
35,51,342
35,52,334
35,53,542
3,55,38
35,54,254
35,5,56
35,55,667
35,56,124
35,57,558
35,58,359
35,59,2116
35,60,76
3,56,10
35,61,277
35,62,385
35,6,27
35,63,1837
35,64,101
35,7,125
3,57,50
35,8,21
3,58,45
35,9,63
3,59,83
3,60,21
36,10,116
36,11,255
36,1,2105
36,12,19
3,61,24
36,13,53
36,14,82
36,15,141
36,16,15
36,17,332
36,18,10
36,19,71
36,20,84
36,2,17
36,21,96
36,22,23
3,62,23
36,23,191
36,24,50
36,25,28
36,26,67
36,27,111
36,28,27
36,29,51
36,30,104
3,63,109
36,31,270
36,32,29
36,3,30
36,33,184256
36,34,22282
36,35,1460097
3,6,3644
36,37,22428
36,38,11506
36,39,34965
36,40,6533
3,64,11
36,41,1834
36,42,1409
36,43,5443
36,44,1009
36,45,4716
36,46,3655
36,47,7702
36,4,83
36,48,811
36,49,3290
36,50,86
36,51,267
36,52,563
36,53,461
36,5,36
36,54,283
36,55,555
36,56,170
36,57,487
36,58,644
36,59,1206
36,60,134
36,61,247
36,62,370
36,6,25
36,63,1489
36,64,135
36,7,59
36,8,27
36,9,39
37,10,64
37,11,677
37,12,16
37,1,2536
37,13,403
37,14,28
37,15,356
37,16,19
37,17,1432
37,18,15
37,19,68
37,20,36
37,2,11
37,21,120
37,22,21
37,23,426
37,24,28
37,25,59
37,26,43
37,27,280
37,28,32
37,29,107
37,30,100
37,31,1066
37,32,10
37,3,31
37,33,279644
37,34,2089
37,35,70891
37,36,38129
37,38,2770272
37,39,1021511
37,40,159225
37,41,8032
37,42,3213
37,4,27
37,43,30991
37,44,1435
37,45,35110
37,46,2602
37,47,57003
37,48,814
37,49,9151
37,50,70
37,51,453
37,52,340
37,53,1349
3,7,5469
37,54,755
37,55,1065
37,56,234
37,57,1787
37,5,78
37,58,315
37,59,8112
37,60,85
37,6,17
37,61,713
37,62,695
37,63,5908
37,64,127
37,7,216
37,8,30
37,9,76
38,10,28
38,11,66
38,12,14
38,1,316
38,13,43
38,14,19
38,15,56
38,16,17
38,17,143
38,18,31
38,19,31
38,20,17
38,21,16
38,2,15
38,22,25
38,23,54
38,24,30
38,25,12
38,26,23
38,27,30
38,28,13
3,8,2904
38,29,21
38,30,31
38,3,14
38,31,93
38,32,8
38,33,9421
38,34,2015
38,35,4802
38,36,5358
38,37,771424
38,39,85530
38,40,39854
38,41,568
38,4,17
38,42,705
38,43,1036
38,44,569
38,45,1121
38,46,768
38,47,1511
38,48,564
38,49,486
38,50,56
38,51,135
38,5,18
38,52,110
38,53,265
38,54,146
38,55,96
38,56,94
38,57,110
38,58,159
38,59,254
38,60,83
38,61,83
38,62,123
38,63,322
38,6,38
38,64,129
38,7,23
38,8,25
38,9,19
39,10,146
39,11,2579
39,1,15822
39,12,26
39,13,465
39,14,170
39,15,2174
39,16,17
39,17,4900
39,18,21
39,19,223
39,20,75
39,21,310
39,2,22
39,22,29
39,23,2016
39,24,52
39,25,239
39,26,83
39,27,1111
39,28,50
39,29,184
39,30,401
39,31,4019
39,32,23
39,33,691317
39,34,4011
39,35,131901
39,36,82956
39,37,1559034
39,3,74
39,38,602458
39,40,3268533
39,41,17615
39,42,5115
39,43,99079
39,44,2052
39,45,111583
39,46,8723
39,47,171782
39,4,74
39,48,1446
39,49,67621
39,50,112
39,51,1301
39,5,262
39,52,990
39,53,4658
39,54,592
39,55,9789
39,56,260
39,57,4324
39,58,2065
39,59,27505
39,60,169
39,61,1697
39,62,1132
39,6,28
39,63,32991
39,64,188
39,7,577
3,9,771
39,8,25
39,9,260
40,10,29
40,11,37
40,1,174
40,12,24
40,13,43
40,14,18
40,15,25
40,16,31
40,17,61
40,18,80
40,19,26
40,20,15
40,21,16
40,22,20
40,2,26
40,23,26
40,24,64
40,25,21
40,26,23
40,27,23
40,28,30
40,29,23
40,30,31
40,31,62
40,3,17
40,32,25
40,33,5006
40,34,2580
40,35,2990
40,36,4663
40,37,30502
40,38,43582
40,39,273163
40,41,543
40,4,22
40,42,587
40,43,632
40,44,764
40,45,742
40,46,513
40,47,953
40,48,733
40,49,300
40,50,118
40,5,14
40,51,90
40,52,103
40,53,88
40,54,216
40,55,83
40,56,193
40,57,91
40,58,138
40,59,179
40,60,158
40,61,63
40,6,21
40,62,101
40,63,166
40,64,166
40,7,26
40,8,28
40,9,12
4,10,1065
41,10,41
41,11,260
4,11,1865
41,12,15
41,13,76
41,14,26
41,15,121
41,16,12
41,17,357
41,1,768
41,18,14
41,19,43
41,20,15
41,2,12
41,21,56
41,22,19
41,23,159
41,24,46
4,12,462
41,25,58
41,26,23
41,27,90
41,28,14
41,29,47
41,30,63
41,31,304
41,3,16
41,32,13
41,33,12303
41,34,325
41,35,2369
41,36,1829
4,1,37278
41,37,3894
4,13,831
41,38,906
41,39,5826
41,40,690
4,14,1576
41,42,2514005
41,4,27
41,43,567110
41,44,119603
41,45,35968
41,46,11945
41,47,53072
41,48,3739
41,49,2171
41,50,68
41,51,219
4,15,1228
41,52,254
41,5,30
41,53,379
41,54,204
41,55,568
41,56,111
41,57,505
41,58,238
41,59,1179
41,60,80
41,61,229
41,6,20
41,62,288
41,63,1317
4,16,427
41,64,96
4,17,1195
41,7,72
41,8,18
4,18,86
4,19,191
41,9,79
4,20,299
42,10,31
